DK_isbn,DK_date,DK_titul,DK_tags,DK_Chci_si_koupit,DK_rating,DK_ratings_count,DK_Přečtených,DK_Chystám_se_číst,DK_Právě_čtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Doporučených,DK_dalších_seznamech
9788076509993,2024-04-01 15:35:12,Mít čas žít,[],,32.0,5.0,5.0,2.0,1.0,2.0,,,
9788076291133,2024-04-01 15:19:00,Andělem nikdo z nás není: Blízcí Boženy Němcové a Karoliny Světlé,"['19. století', 'české dějiny', 'národní obrození', 'pátrání v minulosti', 'čeští spisovatelé', 'české osobnosti']",3.0,60.0,3.0,3.0,7.0,,1.0,1.0,,
9788090902305,2024-04-01 15:19:01,To mám tak ráda: Marie Rottrová,['české zpěvačky'],,50.0,2.0,3.0,,,1.0,,,
9788027151585,2024-04-01 15:19:04,Tajemství Karlova mostu,"['Praha', 'mosty', 'Karlův most (Praha)']",11.0,90.0,8.0,12.0,26.0,,4.0,5.0,,3.0
9788075665157,2024-04-01 15:19:08,Advent ve starém domě,"['Vánoce', 'náboženství', 'advent', 'ženská spiritualita']",2.0,92.0,5.0,6.0,5.0,,3.0,1.0,,1.0
9788024294834,2024-04-01 15:19:10,Londýnské rozhlasové komentáře Františka Moravce: Mluví důstojník ministerstva národní obrany,"['druhý odboj', 'generálové']",,100.0,1.0,1.0,3.0,,,,,
9788020034144,2024-04-01 15:19:16,Vězeň na útěku,"['vězení, věznice', 'vězni', 'útěky z vězení']",8.0,100.0,1.0,2.0,16.0,,,3.0,,1.0
9788075731289,2024-04-01 15:28:46,Navzdory všem překážkám,[],,70.0,2.0,2.0,,,,1.0,1.0,
9788076480711,2024-04-01 15:28:50,Siebel Si 204 / Aero C,[],,100.0,1.0,1.0,,,,,,
9788011032326,2024-04-01 15:28:52,Drátem do oka,"['deprese', 'autobiografie', 'myšlenky na sebevraždu']",1.0,88.0,5.0,6.0,7.0,,1.0,,,
9788073294892,2024-04-01 14:52:01,Dokola,[],,100.0,1.0,2.0,,,1.0,,,
9788024295787,2024-04-01 14:52:03,I minuta bez tebe je dlouhá,[],6.0,79.0,16.0,19.0,19.0,1.0,1.0,41.0,1.0,1.0
9788024296159,2024-04-01 14:52:04,TMBooK 2023,"['ročenky', 'rok 2023']",1.0,70.0,4.0,4.0,5.0,,1.0,4.0,,
9788072157143,2024-04-01 14:52:07,"V říši snů aneb Lyrika, epika a motyka Miroslava Ptáčka",[],2.0,60.0,1.0,1.0,4.0,,,1.0,,
9788076661202,2024-04-01 14:52:09,Případ rozeklaného tunelu,"['kamarádi', 'krimi', 'české krimi', 'organizovaný zločin', 'tramping', 'české detektivky', 'zmizení lidí', 'pátrající amatér']",1.0,92.0,5.0,6.0,2.0,1.0,3.0,1.0,,
9788088642039,2024-04-01 14:52:12,Rút,"['náboženství', 'biblistika, výklad Bible']",3.0,83.0,6.0,4.0,6.0,,,9.0,,1.0
9788088456179,2024-04-01 14:52:17,Prarady a jiné písně,[],,80.0,2.0,3.0,,,,2.0,1.0,
9788027135332,2024-04-01 15:13:12,Dokonalá paměť: Jak si zapamatovat úplně cokoliv,"['paměť, trénink paměti', 'rozvoj osobnosti, osobní rozvoj', 'cizí jazyky', 'metody učení']",7.0,76.0,5.0,6.0,17.0,1.0,,28.0,,
9788027713004,2024-04-01 15:13:15,Příběhy filmových fotografií,[],3.0,100.0,4.0,4.0,6.0,,,1.0,,
9788024290843,2024-04-01 15:13:16,Symbol Ludvík Svoboda,['prezidenti'],5.0,87.0,3.0,4.0,10.0,,,18.0,,1.0
9788024293660,2024-04-01 15:08:36,Armáda od starověku po kosmické války,"['armáda', 'vojenství', 'zbraně a zbroj']",4.0,20.0,1.0,2.0,3.0,,,2.0,,
9788088308942,2024-04-01 15:08:51,Hvězdné nebe: Sochorovi a František Kysela,[],,80.0,1.0,1.0,,,,,,
9788075686459,2024-04-01 15:08:54,Kořist a žold 1395,[],2.0,100.0,3.0,4.0,4.0,,1.0,1.0,2.0,
9788070273647,2024-04-01 15:08:55,Jak se dělá design,[],2.0,90.0,4.0,6.0,5.0,,1.0,2.0,1.0,
9788074926501,2024-04-01 15:08:57,Vojtěch Lindaur: Manitou sin desi,[],3.0,80.0,1.0,1.0,1.0,,,1.0,,2.0
9788027909902,2024-04-01 14:46:44,Probuzená šelma,"['únosy', 'námořní lodě', 'teroristé']",1.0,82.0,65.0,87.0,1.0,1.0,9.0,56.0,,
9788027910168,2024-04-01 14:46:45,Odložená vražda,[],1.0,73.0,6.0,5.0,3.0,,,40.0,,
9788024294124,2024-04-01 14:46:47,Římská jízda,"['středověk', 'Karel IV., český král a římský císař', 'české dějiny', 'historické romány', 'boj o trůn', 'dobrodružné romány', 'boj o moc', 'české romány']",2.0,77.0,7.0,8.0,18.0,1.0,1.0,36.0,,
9788074655975,2024-04-01 14:46:50,Dionýsovo ucho,[],,90.0,2.0,2.0,1.0,,2.0,,,
9788088243878,2024-04-01 14:46:52,Noční host,"['Brdy', 'hororové povídky', 'české povídky', 'české horory']",12.0,82.0,11.0,12.0,22.0,1.0,2.0,48.0,2.0,4.0
9788076900738,2024-04-01 14:46:53,Nomádská víra,[],1.0,50.0,2.0,3.0,2.0,,,,1.0,1.0
9788075885142,2024-04-01 14:46:54,Brutální béčkový masakr,"['magie', 'andělé', 'česká fantasy', 'démoni', 'akční', 'bohové', 'městská (urban) fantasy', 'nájemní vrazi', 'padlí andělé']",6.0,80.0,24.0,30.0,15.0,,4.0,42.0,1.0,
9788088488545,2024-04-01 14:46:57,Sto skořápek podruhé,"['horory', 'černý humor', 'BDSM', 'české horory', 'česká fantastika']",1.0,77.0,6.0,6.0,7.0,,,30.0,,
9788074655999,2024-04-01 14:47:00,Voňavka,[],,80.0,2.0,2.0,1.0,,,1.0,,
9788090787766,2024-04-01 14:47:04,Sudeathland,"['erotika', 'napětí', 'první láska', 'Krušné hory, Krušnohoří', 'Sudety', 'rodinná tajemství', 'pátrání', 'fotbalisté', 'potlačované vzpomínky']",1.0,70.0,4.0,6.0,2.0,,1.0,1.0,,
9788020615824,2024-04-01 14:47:05,Téměř dokonalý muž,['romantika'],8.0,64.0,5.0,17.0,25.0,,,61.0,,1.0
9788024293554,2024-04-01 14:47:09,Sherlock Holmes,[],5.0,88.0,8.0,9.0,5.0,1.0,2.0,28.0,1.0,
9788075026675,2024-04-01 15:04:12,Základy závazkového práva. 2. díl,[],,80.0,1.0,1.0,,1.0,,1.0,,
9788074284458,2024-04-01 15:04:14,Finanční zralost v praxi I.,[],2.0,90.0,2.0,2.0,1.0,,,,,
9788074284489,2024-04-01 15:04:15,Finanční zralost v praxi II.,[],1.0,100.0,2.0,2.0,,,,,,
9788024650395,2024-04-01 15:04:20,Amicitiae vinculum potens et praevalidum,"['baroko', '17.-18.století', 'raný novověk', 'kulturní dějiny']",,100.0,1.0,1.0,1.0,,,,,
9788028002992,2024-04-01 15:04:23,Mé celoživotní janáčkování,[],,95.0,4.0,3.0,1.0,,,2.0,1.0,
9788027138975,2024-04-01 15:04:24,Pražský (k)rok,[],7.0,87.0,9.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0
9788090867406,2024-04-01 15:04:28,Kniha Mehrin,[],,100.0,1.0,1.0,,,1.0,1.0,,
9788026219989,2024-04-01 15:04:32,Obrázkové logočtení,"['předškolní výchova', 'logopedie', 'výslovnost']",,93.0,3.0,4.0,1.0,,,,,
9788090881105,2024-04-01 15:34:04,Alchymie sebelásky,[],3.0,85.0,4.0,5.0,9.0,3.0,,3.0,,
9788027514519,2024-04-01 15:34:20,Gottwaldovy oprátky,"['vězení, věznice', 'osudy lidí', '40.-50. léta 20. století', 'politické soudní procesy', 'popravy', 'třetí odboj (protikomunistický, 1948-1989)', 'oběti komunismu', 'podle skutečných událostí']",16.0,92.0,10.0,13.0,35.0,,2.0,7.0,1.0,
9788026511304,2024-04-01 15:34:29,Moje roky v Izraeli,"['Židé', 'Izrael']",33.0,83.0,43.0,58.0,75.0,4.0,7.0,42.0,6.0,
9788073766634,2024-04-01 15:37:21,Nebuď buran: Žoviální průvodce slušným chováním,[],1.0,60.0,2.0,1.0,8.0,,,,,
9788072641918,2024-04-01 15:37:26,Reklama nakladatelství Toužimský & Moravec,['reklama a propagace'],2.0,100.0,2.0,2.0,,,,2.0,,
9788088411130,2024-04-01 15:37:36,Deníky 1945,"['Praha', 'únor 1948', '40. léta 20. století', 'studenti medicíny', 'poválečná doba', 'Pražské květnové povstání (1945)', 'deníkové záznamy']",6.0,93.0,3.0,5.0,10.0,,,6.0,,
9788025740460,2024-04-01 15:37:37,Putinova válka,"['Ukrajina', 'válka na Ukrajině (2022 - )']",26.0,89.0,67.0,87.0,62.0,11.0,23.0,58.0,7.0,1.0
9788074754456,2024-04-01 14:41:40,Vřeteno osudu: Mezi kolébkou a hrobem: Román o životě a smrti Karla Jaromíra Erbena,"['životopisy, biografie', '19. století', 'romantismus', 'básníci', 'čeští básníci', 'balady', 'české národní obrození', 'čeští spisovatelé', 'historické romány', 'Karel Jaromír Erben, 1811-1870']",15.0,92.0,116.0,147.0,138.0,6.0,48.0,78.0,18.0,4.0
9788027910014,2024-04-01 14:41:41,Kronika hříšného kněze aneb Bestie z Karlštejna,"['sadismus', 'týrání', 'Karlštejn', 'historické romány', 'krutost']",14.0,86.0,123.0,182.0,79.0,1.0,22.0,107.0,9.0,2.0
9788025741528,2024-04-01 14:41:43,Pod Kaštanem,[],7.0,77.0,44.0,54.0,51.0,,4.0,69.0,4.0,3.0
9788027909995,2024-04-01 14:41:44,Bůh lovu,"['Morava', '13. století', 'historické detektivky', 'Buchlov']",5.0,88.0,12.0,14.0,23.0,1.0,2.0,40.0,1.0,1.0
9788027910175,2024-04-01 14:41:45,Banka,[],4.0,84.0,11.0,11.0,8.0,,1.0,40.0,,
9788027910199,2024-04-01 14:41:47,Cejch,"['první světová válka (1914–1918)', 'druhá světová válka (1939–1945)', 'Krušné hory, Krušnohoří', 'česko-německé vztahy', 'sudetští Němci', 'Sudety', 'pohraničí', 'vysídlení Němců', 'Češi a Němci', 'osidlování pohraničí']",56.0,90.0,251.0,338.0,289.0,8.0,33.0,127.0,44.0,7.0
9788027910151,2024-04-01 14:41:48,Ukradený důkaz,"['Krušné hory, Krušnohoří', 'české krimi', 'české detektivky']",2.0,87.0,3.0,3.0,11.0,1.0,1.0,39.0,,
9788027138760,2024-04-01 14:41:52,Dokud nás krev nerozdělí,[],7.0,85.0,17.0,22.0,35.0,1.0,1.0,52.0,,1.0
9788088422396,2024-04-01 14:41:54,Kde domov můj,"['90. léta 20. století', 'vztahy', 'imigrace', 'práce', 'Češi v Americe']",,80.0,1.0,1.0,,,,,,
9788024288734,2024-04-01 14:41:55,Prokletí domu U Dvou růží,[],7.0,85.0,25.0,32.0,26.0,1.0,4.0,46.0,,1.0
9788075464620,2024-04-01 14:41:56,Trnitá cesta,['historické romance'],19.0,88.0,48.0,44.0,46.0,2.0,3.0,83.0,7.0,2.0
9788027910250,2024-04-01 14:41:57,Kdo pozdě chodí... manžel mu škodí,"['česká literatura', 'Itálie']",6.0,63.0,18.0,24.0,17.0,1.0,1.0,48.0,2.0,2.0
9788027910236,2024-04-01 14:41:59,Kdo ti píše?,"['pro ženy', 'partnerské vztahy', 'Řecko', 'romantika', 'manželské hádky', 'dovolená']",8.0,80.0,78.0,94.0,61.0,,11.0,69.0,2.0,3.0
9788027910045,2024-04-01 14:42:00,Smrt hraje vrhcáby,['historické detektivky'],4.0,88.0,26.0,37.0,13.0,2.0,6.0,49.0,2.0,1.0
9788027910106,2024-04-01 14:42:03,Předloha pro vraždu,[],5.0,83.0,20.0,23.0,14.0,2.0,2.0,35.0,,
9788090846234,2024-04-01 14:42:04,Desatero,"['české detektivky', 'české romány']",8.0,71.0,7.0,11.0,25.0,,2.0,2.0,,
9788027910144,2024-04-01 14:42:06,Palec a tichá voda,"['detektivní a krimi romány', 'české krimi', 'české detektivky']",3.0,83.0,31.0,38.0,18.0,,4.0,38.0,1.0,1.0
9788074974809,2024-04-01 15:19:18,Třebíč mystická,"['mystika', 'Třebíč']",,100.0,1.0,1.0,,1.0,,,,
9788074974816,2024-04-01 15:19:21,Napoleon Bonaparte,"['Napoleon Bonaparte, císař, 1769–1821', 'vojevůdci']",,40.0,6.0,6.0,2.0,,,1.0,,
9788088445210,2024-04-01 15:19:22,10 000 kroků,[],,40.0,5.0,5.0,2.0,,1.0,,,
9788088495116,2024-04-01 15:19:23,Jihlava včera a dnes III,['Jihlava'],,100.0,3.0,3.0,,,2.0,3.0,,
9788088395232,2024-04-01 15:19:25,Praktikum: Jóga a jógová terapie,[],,60.0,1.0,1.0,,,,1.0,,
9788075538857,2024-04-01 15:19:38,Žižkov,['Žižkov'],1.0,60.0,2.0,,,,,,,
9788026724599,2024-04-01 14:56:28,Vraní oko,"['tajemství', 'chalupy a chaty', 'bažiny, mokřady, močály', 'vesnice', 'jižní Morava', 'české detektivky', 'lužní lesy']",116.0,90.0,1080.0,1462.0,422.0,26.0,370.0,303.0,62.0,17.0
9788026724421,2024-04-01 14:56:29,Pražačka na vsi,"['prvotina', 'humor', 'rodina', 'vesnice', 'nový začátek', 'český venkov']",14.0,68.0,70.0,87.0,74.0,1.0,11.0,46.0,3.0,2.0
9788024950259,2024-04-01 14:56:30,V pasti,"['pro ženy', 'partnerské vztahy', 'psychologické příběhy', 'manželská krize', 'české povídky', 'podle skutečných událostí']",19.0,75.0,40.0,60.0,55.0,,14.0,60.0,2.0,1.0
9788027714117,2024-04-01 14:56:31,Smrková Tišina,"['Šumava', 'české krimi', 'české detektivky']",22.0,63.0,100.0,115.0,93.0,1.0,15.0,67.0,,
9788026445753,2024-04-01 14:56:32,Svět podle Nikyho,['autismus'],2.0,80.0,5.0,6.0,9.0,,3.0,,1.0,
9788075884091,2024-04-01 14:56:34,Stříbrný měsíc,"['Brno', 'Morava', 'rytíři', '15. století', 'historické detektivky', 'padělatelé', 'český středověk', 'penězokazi', 'rituální vraždy']",11.0,84.0,24.0,25.0,13.0,1.0,9.0,37.0,,2.0
9788024286808,2024-04-01 14:56:35,Rodiny a rodinky,[],8.0,76.0,62.0,77.0,43.0,1.0,14.0,59.0,2.0,1.0
9788020721532,2024-04-01 14:56:36,Červený obr,[],3.0,72.0,18.0,17.0,10.0,,2.0,5.0,,
9788024950143,2024-04-01 14:56:37,Vesničanka,"['naděje', 'pro ženy', 'vesnice', 'Alzheimerova choroba', 'matky a dcery', 'nový začátek', 'český venkov']",38.0,81.0,219.0,280.0,197.0,5.0,63.0,139.0,8.0,4.0
9788076832862,2024-04-01 14:56:38,Případ přelétavého starožitníka,"['humor', 'starožitnosti', 'české detektivky', 'pátrající amatér']",1.0,59.0,27.0,28.0,14.0,,6.0,32.0,,
9788027907762,2024-04-01 14:56:39,Ve spárech Afrodity,"['detektivní a krimi romány', 'české krimi', 'české detektivky']",1.0,80.0,12.0,14.0,10.0,,,46.0,2.0,
9788027907755,2024-04-01 14:56:40,Trýzeň slávy,"['Přemyslovci', 'panovníci', 'králové', 'královny', '12.-13. století', 'Přemysl Otakar. I., 1155/1167-1230', 'historické romány', 'české romány']",4.0,77.0,18.0,22.0,7.0,1.0,,52.0,,1.0
9788027908172,2024-04-01 14:56:41,Podívej se podruhé...,"['nevěra', 'psychologie', 'partnerské vztahy', 'napětí', 'manipulace (psychologie)', 'narcismus', 'česká dramata', 'české romány', 'psaní']",18.0,87.0,122.0,142.0,93.0,1.0,33.0,103.0,8.0,3.0
9788027907731,2024-04-01 14:56:43,Odsouzen k smrti,"['detektivní a krimi romány', 'české krimi', 'české detektivky']",14.0,86.0,53.0,64.0,28.0,,7.0,41.0,,
9788027907717,2024-04-01 14:56:44,Koniáš kontra Špork,"['18. století', 'jezuité, Tovaryšstvo Ježíšovo', 'jezuita Antonín Koniáš, 1691-1760', 'historické romány', 'František Antonín Špork, 1662-1738']",2.0,89.0,9.0,11.0,11.0,,2.0,38.0,,1.0
9788074754357,2024-04-01 14:56:45,Nevěsta na útěku,"['romantika', 'historické romance']",19.0,81.0,62.0,93.0,73.0,1.0,11.0,111.0,5.0,4.0
9788026220299,2024-04-01 15:38:51,Relaxační hypnóza,"['psychologie', 'hypnóza', 'relaxace']",,80.0,1.0,1.0,,,,1.0,,
9788026220497,2024-04-01 15:38:53,Nebuď p*ča aneb jak (ne)pracovat s dětmi,[],51.0,85.0,198.0,282.0,209.0,6.0,61.0,40.0,20.0,
9788072815746,2024-04-01 15:38:57,Kompas dokonalého zdraví,['zdravá výživa'],3.0,89.0,7.0,9.0,8.0,,1.0,5.0,,
9788026511090,2024-04-01 15:39:00,Můj rok 1953,['rok 1953'],,87.0,3.0,4.0,2.0,,,1.0,,
9788074229404,2024-04-01 15:39:07,Dějiny Španělska,"['Španělsko', 'dějiny Evropy', 'dějiny národů a států', 'španělské dějiny']",15.0,88.0,12.0,16.0,19.0,3.0,1.0,29.0,2.0,
9788026450009,2024-04-01 15:15:48,České podsvětí Josefa Klímy,"['90. léta 20. století', 'české krimi', 'organizovaný zločin', 'skutečné kriminální případy', 'podle skutečných událostí']",8.0,83.0,24.0,41.0,35.0,1.0,8.0,52.0,,
9788074926914,2024-04-01 15:15:53,Moudrost,['moudrost'],4.0,100.0,2.0,2.0,3.0,,,3.0,,
9788088433361,2024-04-01 15:16:00,Zemanovo finále,"['21. století', 'Miloš Zeman, 1944-', 'prezidenti', 'česká politika']",7.0,76.0,5.0,6.0,9.0,,1.0,9.0,1.0,
9788088413110,2024-04-01 15:16:04,František z Braníka,[],,75.0,4.0,5.0,1.0,,1.0,2.0,,
9788027518210,2024-04-01 15:16:06,Zahrada je pro radost,['zahradní architektura'],2.0,96.0,5.0,7.0,5.0,,2.0,3.0,,
9788090878709,2024-04-01 15:09:32,Football Club,[],,100.0,2.0,2.0,1.0,,,3.0,,1.0
9788075026750,2024-04-01 15:09:35,Autorské právo v literatuře,['autorské právo'],3.0,100.0,1.0,1.0,,,,,,
9788027909865,2024-04-01 15:09:39,Kralevic Karel (1334,[],30.0,95.0,52.0,71.0,39.0,10.0,19.0,83.0,5.0,1.0
9788090899001,2024-04-01 15:09:40,Průvodce králičí norou,"['ekologie', 'historie, dějiny', 'alternativní historie', 'tajemno', 'konspirace', 'úvahy a zamyšlení', 'zdravotnictví', 'konspirační teorie', 'svoboda', 'Bilderberg']",7.0,72.0,37.0,44.0,13.0,1.0,4.0,44.0,8.0,
9788088412229,2024-04-01 15:17:07,Pardubický kraj: Objektivem mezi nebem a zemí,"['fotografování', 'cestování', 'fotografie', 'fotografické publikace', 'fotografové', 'východní Čechy', 'Pardubicko', 'Pardubice', 'drony', 'letecké fotografie']",,100.0,1.0,1.0,,,,,,
9788070101940,2024-04-01 15:17:09,Myslet filmem / Thinking Through Film,[],,80.0,1.0,3.0,1.0,,,1.0,,
9788088268789,2024-04-01 15:17:10,Future ON!,[],2.0,33.0,3.0,5.0,12.0,,,,1.0,
9788090907706,2024-04-01 15:17:13,"Bůh je mrtev, nic není dovoleno","['eseje', 'filozofie', 'rozhovory', 'filozofie kultury', 'západní civilizace', 'filozofická antropologie', 'myšlení', 'člověk a společnost', 'tělo']",32.0,87.0,17.0,20.0,70.0,1.0,1.0,17.0,4.0,
9788075640901,2024-04-01 15:17:17,Nahoře nad mraky září slunce vždycky,[],4.0,100.0,1.0,3.0,2.0,,,1.0,1.0,
9788076893214,2024-04-01 15:17:26,"Baseball – Malá země, velké sny",['baseball'],,90.0,2.0,3.0,3.0,,1.0,1.0,,1.0
9788026220657,2024-04-01 15:17:28,Skryté příčiny duševních strastí: Psychoterapie do kapsy,"['psychoterapie', 'sebepoznání, sebepoznávání', 'příručky', 'rozvoj osobnosti, osobní rozvoj', 'duševní poruchy, duševní nemoci', 'psychická bolest']",5.0,93.0,6.0,7.0,12.0,2.0,,2.0,,
9788027801565,2024-04-01 15:21:28,"Přemysl Bičovský: Kanonýr, kapitán, fotbalista",[],,100.0,2.0,3.0,1.0,,,,,
9788024712642,2024-04-01 15:25:15,Záliby císařovny Sisi,"['Sisi, císařovna Alžběta Bavorská, 1837–1898', 'Rakousko-Uhersko', 'císařovny']",7.0,93.0,6.0,6.0,11.0,,3.0,3.0,2.0,
9788088378310,2024-04-01 15:25:32,Skica jako prvotní vizualizace myšlenky: Kdy nejčastěji skicujete? Když se nic neděje.,['vizualizace'],,100.0,1.0,1.0,1.0,,,,,
9788024293592,2024-04-01 15:15:17,151+ nápadů na můj bucket list,[],8.0,93.0,8.0,12.0,15.0,,3.0,7.0,1.0,
9788026511908,2024-04-01 15:15:19,Mládí je v hlavě,[],4.0,68.0,8.0,7.0,23.0,,1.0,40.0,,
9788090779440,2024-04-01 15:15:23,Až do konce!: Politická publicistika z let 1940–1945,[],2.0,100.0,3.0,2.0,1.0,,,2.0,1.0,
9788020462763,2024-04-01 15:25:39,Noci a dny na Karlštejně,"['Karlštejn', 'kasteláni']",,100.0,1.0,1.0,,,1.0,,,
9788027152636,2024-04-01 15:25:53,"Za kamna vlezem ... aneb Hrst pranostik, povídání o tradicích a osvědčené babiččiny recepty",[],5.0,80.0,1.0,1.0,1.0,,,1.0,,
9788074974731,2024-04-01 15:26:00,"Do zbraně, občané!: Francouzská revoluce 1 (1789–1794)","['Velká francouzská revoluce (1789-1799)', 'bitvy']",7.0,90.0,2.0,2.0,3.0,1.0,,5.0,,
9788088488491,2024-04-01 14:44:12,Obojek,"['BDSM', 'válečné sci-fi', 'české sci-fi', 'dramata']",11.0,88.0,24.0,23.0,15.0,,1.0,29.0,4.0,
9788075212153,2024-04-01 14:44:16,Zbabělé zápisky z ukrajinské války,['válka na Ukrajině (2022 - )'],3.0,63.0,7.0,7.0,13.0,2.0,,2.0,,
9788074535277,2024-04-01 14:44:18,Návrat,[],4.0,80.0,12.0,12.0,4.0,,1.0,1.0,,
9788026448464,2024-04-01 14:44:19,Deníček Camille G: Troječka,[],2.0,80.0,18.0,15.0,6.0,,3.0,40.0,,
9788024951416,2024-04-01 14:44:21,Ďábelská tvář,"['Anglie', 'pro ženy', '16. století', 'Francie']",14.0,82.0,65.0,106.0,55.0,,7.0,52.0,8.0,1.0
9788027139644,2024-04-01 14:44:22,Jedinečná svatá,['slovenská literatura'],,100.0,2.0,5.0,3.0,,,2.0,,
9788075117571,2024-04-01 14:44:23,Abeceda,"['avantgarda', 'poezie']",4.0,72.0,39.0,75.0,11.0,,1.0,4.0,1.0,
9788026511472,2024-04-01 14:44:24,Můj rok 1982,['rok 1982'],1.0,63.0,6.0,10.0,2.0,,1.0,1.0,,
9788088635185,2024-04-01 14:44:26,Polibek Choroby,[],20.0,76.0,27.0,26.0,31.0,,4.0,12.0,4.0,
9788011024864,2024-04-01 14:44:27,Pojedu jednou na dalekou Jávu / Suatu Hari Aku akan Pergi ke Jawa yang Jauh,"['Indonésie', 'dvojjazyčná vydání', 'indonéština']",,73.0,3.0,3.0,2.0,,,2.0,,
9788087761984,2024-04-01 14:44:29,Asterion: Úsvit nových bohů,['Asterion (fantasy svět)'],3.0,100.0,1.0,1.0,4.0,,,1.0,,
9788027518128,2024-04-01 14:44:31,Vyhoření,[],12.0,76.0,31.0,39.0,61.0,2.0,7.0,4.0,,4.0
9788027518111,2024-04-01 14:44:32,Taneční hodiny dělníků dřevařského závodu,[],,100.0,2.0,2.0,2.0,,,,,1.0
9788027517619,2024-04-01 14:44:33,Pláňata,[],98.0,81.0,606.0,789.0,417.0,23.0,201.0,178.0,11.0,7.0
9788027517909,2024-04-01 14:44:35,Němé duše,[],16.0,70.0,60.0,57.0,65.0,6.0,13.0,68.0,5.0,3.0
9788088635451,2024-04-01 14:52:21,Vymazlené vraždy 3,[],1.0,95.0,4.0,4.0,,1.0,1.0,6.0,,
9788076455221,2024-04-01 14:52:24,Suita,[],,100.0,1.0,1.0,,,,,,
9788076455108,2024-04-01 14:52:25,Patrný rub věci,[],,100.0,1.0,1.0,,,,,,
9788076455146,2024-04-01 14:52:26,Hory dávají chléb,[],2.0,100.0,1.0,1.0,6.0,,1.0,2.0,,
9788027913213,2024-04-01 14:52:27,Alice,[],5.0,74.0,14.0,19.0,31.0,1.0,4.0,58.0,,1.0
9788027913138,2024-04-01 14:52:29,Vraždy v červeném domě,[],4.0,60.0,2.0,3.0,10.0,1.0,1.0,34.0,,
9788075304544,2024-04-01 14:52:30,Domeček pro panenky,[],,100.0,2.0,2.0,1.0,,1.0,,,
9788090748842,2024-04-01 14:52:31,V zimě se u nás netopýr,['české povídky'],1.0,77.0,6.0,8.0,2.0,,3.0,4.0,,
9788024295527,2024-04-01 14:52:33,Neonová cizinka,"['Japonsko', 'psychologické thrillery', 'české detektivky', 'zmizení lidí']",17.0,89.0,7.0,10.0,67.0,3.0,1.0,47.0,,2.0
9788027913114,2024-04-01 14:52:37,Poslední zvonění pro vraha,[],7.0,84.0,15.0,19.0,21.0,,4.0,34.0,1.0,
9788076661103,2024-04-01 14:52:38,Mordýř,[],9.0,97.0,6.0,6.0,14.0,2.0,1.0,3.0,2.0,
9788088412236,2024-04-01 14:52:40,Čaj z kopřiv aneb Sladkých šestačtyřicet,[],,60.0,1.0,1.0,,,1.0,,,
9788024952826,2024-04-01 14:52:45,Vraždy na Grabštejně,[],7.0,52.0,5.0,5.0,25.0,,,52.0,,1.0
9788075885227,2024-04-01 14:52:46,Hvězda mého života,"['Měsíc', 'nájemní vrazi', 'české sci-fi', 'sci-fi', 'obchod s lidskými orgány', 'akční sci-fi', 'sci-fi detektivky']",9.0,83.0,37.0,54.0,13.0,,3.0,73.0,1.0,
9788027801619,2024-04-01 15:24:49,Milan Malý,[],,100.0,1.0,1.0,,,,3.0,1.0,2.0
9788088339168,2024-04-01 15:24:57,Opevnění měst středověké Evropy,"['středověká města', 'městské hradby a opevnění']",,100.0,2.0,1.0,,,,1.0,1.0,
9788020617033,2024-04-01 15:25:01,Za Heydrichem stín,"['Reinhard Heydrich', 'gestapo', 'heydrichiáda', 'Jozef Gabčík, 1912–1942', 'operace Anthropoid', 'protektorát Čechy a Morava', 'atentát na Heydricha']",14.0,98.0,12.0,15.0,23.0,,2.0,10.0,2.0,
9788024950211,2024-04-01 14:57:38,Co zpívá Sojka,"['9. století', 'Velká Morava', 'historické romány']",15.0,77.0,35.0,43.0,48.0,,7.0,52.0,1.0,2.0
9788076111073,2024-04-01 14:57:39,Okamžiky štěstí,"['Praha', 'humor', 'dospívání', 'sourozenci', 'vztahy', 'společenské romány']",192.0,76.0,4671.0,7715.0,952.0,137.0,1654.0,983.0,269.0,8.0
9788024950242,2024-04-01 14:57:41,Někdy je potřeba prohodit role,['české povídky'],5.0,82.0,25.0,32.0,23.0,,5.0,35.0,2.0,1.0
