DK_isbn,DK_date,DK_titul,DK_rating,DK_ratings_count,DK_tags,DK_Právě_čtených,DK_Přečtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Chystám_se_číst,DK_Chci_si_koupit,DK_dalších_seznamech,DK_Doporučených,DK_autorstvo,DK_vyslo
9788088339168,2024-04-07 14:20:42,Opevnění měst středověké Evropy,100.0,2.0,"['středověká města', 'městské hradby a opevnění']",,1.0,,1.0,,,,1.0,,
9788020617033,2024-04-07 14:20:44,Za Heydrichem stín,94.0,14.0,"['Reinhard Heydrich', 'gestapo', 'heydrichiáda', 'Jozef Gabčík, 1912–1942', 'operace Anthropoid', 'Protektorát Čechy a Morava', 'atentát na Heydricha']",,16.0,2.0,10.0,22.0,14.0,,2.0,,
9788024712642,2024-04-07 14:20:57,Záliby císařovny Sisi,94.0,7.0,"['Sisi, císařovna Alžběta Bavorská, 1837–1898', 'Rakousko-Uhersko', 'císařovny']",1.0,7.0,3.0,4.0,12.0,7.0,,2.0,,
9788088378310,2024-04-07 14:21:10,Skica jako prvotní vizualizace myšlenky: Kdy nejčastěji skicujete? Když se nic neděje.,100.0,1.0,['vizualizace'],,1.0,,,1.0,,,,,
9788020462763,2024-04-07 14:21:15,Noci a dny na Karlštejně,100.0,1.0,"['Karlštejn', 'kasteláni']",,1.0,1.0,,1.0,,,,,
9788027152636,2024-04-07 14:21:26,"Za kamna vlezem ... aneb Hrst pranostik, povídání o tradicích a osvědčené babiččiny recepty",80.0,1.0,[],,1.0,,1.0,1.0,5.0,,,,
9788074974731,2024-04-07 14:21:32,"Do zbraně, občané!: Francouzská revoluce 1 (1789–1794)",90.0,2.0,"['Velká francouzská revoluce (1789-1799)', 'bitvy']",1.0,2.0,,6.0,3.0,7.0,,,,
9788088436126,2024-04-07 14:21:47,Jak přežít násilný útok,100.0,1.0,['terorismus'],,1.0,,,,,,,,
9788024648484,2024-04-07 14:21:55,Amerika v proměnách staletí,80.0,7.0,[],,11.0,,6.0,3.0,5.0,,1.0,,
9788075731289,2024-04-07 14:23:55,Navzdory všem překážkám,70.0,2.0,[],,2.0,,1.0,,,,1.0,,
9788076480711,2024-04-07 14:23:58,Siebel Si 204 / Aero C,100.0,1.0,[],,1.0,,,,,,,,
9788011032326,2024-04-07 14:24:00,Drátem do oka,88.0,5.0,"['deprese', 'autobiografie', 'myšlenky na sebevraždu']",,6.0,1.0,,7.0,1.0,,,,
9788088073918,2024-04-07 14:24:04,Primátoři svobodných let 1989,20.0,1.0,[],,1.0,,,,,,,,
9788025743393,2024-04-07 14:24:29,Sidonie Nádherná a konec střední Evropy,90.0,123.0,"['životopisy, biografie', 'aristokracie, šlechta', 'rozhlasové zpracování', 'osudy žen', 'střední Evropa', 'Sidonie Nádherná z Borutína, 1885-1950', 'česká šlechta']",3.0,157.0,20.0,35.0,120.0,25.0,2.0,12.0,,
9788074229411,2024-04-07 14:24:31,Dějiny Mosambiku,92.0,5.0,"['dějiny národů a států', 'dějiny Afriky', 'Mosambik']",,5.0,,22.0,11.0,10.0,2.0,,,
9788027722693,2024-04-07 14:24:35,Čtyři ženy Karla IV.,85.0,21.0,"['Karel IV., český král a římský císař', 'Anna Svídnická, císařovna, 1339–1362', 'Blanka z Valois, královna, 1316–1348', 'Anna Falcká, královna, 1329–1353', 'Eliška Pomořanská (též Alžběta), 1346-1393']",,36.0,1.0,15.0,16.0,2.0,2.0,,,
9788090902367,2024-04-07 14:24:36,Cristiano Ronaldo nejlepší střelec,60.0,1.0,[],,1.0,1.0,1.0,,,1.0,,,
9788024288017,2024-04-07 14:24:37,"Dědečku, vyprávěj: Etiketa pro kluky a holčičky od tří let",84.0,144.0,"['etiketa', 'společenské chování']",1.0,195.0,13.0,39.0,20.0,14.0,6.0,5.0,,
9788024292083,2024-04-07 14:24:38,Zločin a vášně za rady Vacátka: Nové příběhy z pražské Čtyřky,87.0,22.0,"['kriminalistika', 'první republika, 1918-1938', 'skutečné kriminální případy']",,23.0,2.0,11.0,12.0,11.0,1.0,2.0,,
9788024287140,2024-04-07 14:24:41,Šternberkové,74.0,13.0,"['aristokracie, šlechta', 'šlechtické rody', 'Šternberkové', 'česká šlechta']",,15.0,1.0,21.0,12.0,10.0,1.0,1.0,,
9788072616008,2024-04-07 14:24:45,Umění neúspěchu,84.0,5.0,[],,6.0,1.0,2.0,9.0,1.0,,1.0,,
9788076017672,2024-04-07 14:24:50,Srdce napůl,90.0,2.0,"['lékařské prostředí', 'rozhovory', 'lékařství', 'zdravotnictví', 'zdraví', 'srdce', 'nemoci srdce', 'nemoci dětí, dětské nemoci']",,4.0,,26.0,4.0,1.0,,,,
9788027139019,2024-04-07 14:24:52,Ekonomické jednohubky,88.0,5.0,[],3.0,6.0,1.0,3.0,11.0,5.0,,,,
9788076841598,2024-04-07 14:25:00,Pavučina minulosti,55.0,8.0,[],,10.0,1.0,2.0,5.0,5.0,,1.0,,
9788028002602,2024-04-07 14:25:03,Cesta z Ruska: Ruská agrese proti Ukrajině a její důsledky,100.0,4.0,"['Rusko', 'Ukrajina', 'válka na východní Ukrajině (2014-2019)', 'válka na Ukrajině (2022 - )']",,4.0,,,3.0,1.0,,,,
9788027130474,2024-04-07 14:25:09,Pozorně poslouchej a hraj si,100.0,1.0,[],1.0,,,,,1.0,,,,
9788026445807,2024-04-07 14:25:12,Skutečné zločiny na Ostravsku,88.0,81.0,"['skutečné kriminální případy', 'Ostravsko']",4.0,100.0,13.0,94.0,62.0,29.0,1.0,1.0,,
9788026445814,2024-04-07 14:25:15,Skutečné zločiny po Česku,73.0,57.0,['skutečné kriminální případy'],3.0,61.0,10.0,69.0,67.0,38.0,2.0,2.0,,
9788020460424,2024-04-07 14:25:16,Očkování v otázkách a odpovědích,93.0,3.0,"['očkování', 'koronavirus, covid-19', 'očkování dětí']",,2.0,,,2.0,,,,,
9788026446095,2024-04-07 14:25:23,Alois Rašín: Dramatický život českého politika,83.0,7.0,"['politici', 'Alois Rašín']",,12.0,,4.0,5.0,4.0,,1.0,,
9788076832954,2024-04-07 14:25:24,Martin Michek: O život,72.0,5.0,"['Rallye Dakar', 'motocyklový sport']",,6.0,,2.0,,,1.0,,,
9788076017535,2024-04-07 14:25:28,Idea nevědomí: Filosofické kořeny psychologie C. G. Junga,84.0,5.0,"['Carl Gustav Jung, 1875-1961']",,6.0,,1.0,12.0,4.0,,,,
9788026446279,2024-04-07 14:25:29,Vzpomínky konstruktéra lokomotivy Škoda,70.0,2.0,"['lokomotivy', 'konstruktéři', 'Škoda (podnik)']",,3.0,,,,,,,,
9788074074165,2024-04-07 14:25:31,Lvice na švédském trůně,97.0,7.0,"['Skandinávie', 'královny', 'Švédsko', 'panovnice']",,9.0,1.0,34.0,27.0,7.0,2.0,,,
9788076017528,2024-04-07 14:25:34,DoJÍT k sobě,70.0,4.0,['chůze'],2.0,7.0,,35.0,24.0,5.0,1.0,,,
9788026446545,2024-04-07 14:25:41,Jin jóga podle 5 elementů,100.0,1.0,[],,,,,1.0,,,,,
9788026445784,2024-04-07 14:25:42,Partnerská jóga,90.0,2.0,['jóga'],,1.0,,,1.0,,,,,
9788026446613,2024-04-07 14:25:43,Zahrady od Dany 2,75.0,4.0,[],,4.0,1.0,3.0,6.0,1.0,1.0,1.0,,
9788026511205,2024-04-07 14:25:45,Nebát se a mluvit,76.0,5.0,['verbální (slovní) komunikace'],,7.0,1.0,4.0,9.0,3.0,,,,
9788027137787,2024-04-07 14:25:48,Hry pro rozvoj čtení,100.0,2.0,['výuka čtení'],,1.0,,2.0,1.0,3.0,2.0,,,
9788026511199,2024-04-07 14:25:49,Můj rok 1983,73.0,3.0,['rok 1983'],,4.0,1.0,5.0,5.0,,,,,
9788026445579,2024-04-07 14:25:50,Co se tenkrát nemohlo napsat,60.0,2.0,[],,2.0,,1.0,9.0,6.0,,,,
9788076841208,2024-04-07 14:25:52,Vatikán a Československo ve 20. století,100.0,1.0,"['Československo', 'Vatikán', 'diplomacie']",,,,1.0,1.0,2.0,,,,
9788024657301,2024-04-07 14:26:10,Indie očima Evropanů,80.0,1.0,"['Indie', 'indická kultura']",,3.0,,1.0,2.0,1.0,,,,
9788027152216,2024-04-07 14:26:16,Rusko,69.0,20.0,"['Rusko', 'mezinárodní vztahy', 'Ukrajina', 'dějiny národů a států']",,20.0,1.0,8.0,10.0,4.0,2.0,2.0,,
9788027722730,2024-04-07 14:26:17,Kronika života a vlády Karla IV.,89.0,184.0,"['Karel IV., český král a římský císař', 'panovníci', 'Lucemburkové', 'Svatá říše římská']",4.0,270.0,28.0,214.0,58.0,11.0,3.0,24.0,,
9788073255657,2024-04-07 14:26:32,Češi v Bulharsku: Od osvobození Bulharska do konce druhé světové války,0.0,1.0,"['19.-20. století', 'Bulharsko', 'Balkán', 'národnostní menšiny', 'Češi v zahraničí']",,1.0,,,1.0,,,,,
9788027134991,2024-04-07 14:26:33,"Mami, mám hlad 2",90.0,2.0,[],,1.0,,3.0,1.0,1.0,,,,
9788020033604,2024-04-07 14:26:34,Tři etudy z archeologie moderní společnosti,100.0,2.0,['archeologie'],,2.0,2.0,1.0,1.0,,,,,
9788020034205,2024-04-07 14:26:35,Dílo a proměna myšlení v české kultuře 19. století,0.0,1.0,[],,1.0,,2.0,4.0,1.0,,,,
9788088433262,2024-04-07 14:26:42,Pořádek v hlavě: Kritické myšlení pro každý den,70.0,14.0,"['psychické problémy', 'kritické myšlení', 'feťáci, narkomani', 'narušený charakter', 'bláznovství', 'lidská blbost']",,17.0,1.0,17.0,46.0,19.0,1.0,3.0,,
9788075160195,2024-04-07 14:26:46,13 objektů z (ne)šťastného muzea,93.0,3.0,['muzejní sbírky'],,6.0,,2.0,8.0,2.0,,1.0,,
9788020615183,2024-04-07 14:26:50,Válka na Moravě,20.0,1.0,[],,2.0,,,1.0,3.0,,2.0,,
9788074043673,2024-04-07 14:26:55,Modrá krev: Po stopách českých šlechtických rodů,94.0,26.0,"['životopisy, biografie', 'rodokmeny', 'Česko, Česká republika', 'šlechtické rody', 'šlechtická sídla', 'zfilmováno – TV seriál']",5.0,35.0,8.0,27.0,24.0,13.0,1.0,1.0,,
9788027135677,2024-04-07 14:26:58,Zdravé hranice úspěchu,80.0,4.0,[],,3.0,,,2.0,1.0,,,,
9788027139552,2024-04-07 14:26:59,Za sluncem po stopách císařovny Sisi,96.0,19.0,"['historie, dějiny', 'Habsburkové', 'cestování', 'Orient', 'Sisi, císařovna Alžběta Bavorská, 1837–1898', 'turistika', 'severní Afrika', 'populárně-naučné publikace', 'Středomoří, oblast Středozemního moře', 'jižní Evropa']",,16.0,3.0,23.0,22.0,12.0,1.0,1.0,,
9788024287904,2024-04-07 14:27:00,"Zapomenuté osudy, zločiny a tajemství 2. světové války",80.0,8.0,['druhá světová válka (1939–1945)'],,8.0,,2.0,9.0,7.0,,,,
9788074024566,2024-04-07 14:27:12,Zločin a písmo,100.0,1.0,[],,1.0,,,,,,,,
9788076339477,2024-04-07 14:27:15,Příběhy českých alchymistů a mystiků,93.0,6.0,"['mystici', 'alchymisté']",1.0,4.0,2.0,7.0,11.0,9.0,,,,
9788087101711,2024-04-07 14:27:18,Štěpán,100.0,3.0,"['studenti', 'rok 1945', 'poválečná doba', 'Tábor', 'komunistický režim', 'podle skutečných událostí', 'maloměsto', 'represe']",,3.0,,,1.0,1.0,,,,
9788087274705,2024-04-07 14:27:32,Saint,97.0,6.0,"['Velká francouzská revoluce (1789-1799)', 'revolucionáři']",,5.0,,1.0,6.0,3.0,,,,
9788074852671,2024-04-07 14:27:34,Prokletí impéria a ruská lež: Rusko a Ukrajina v kontextu a Kontextech,90.0,2.0,"['Rusko', 'Ukrajina', 'společnost a politika']",,3.0,,16.0,6.0,1.0,,,,
9788026447160,2024-04-07 14:27:35,Na slyšenou,67.0,6.0,"['Československý rozhlas, Český rozhlas']",,6.0,,1.0,6.0,5.0,,,,
9788026447214,2024-04-07 14:27:40,Fenomén Rychlebské hory,71.0,7.0,['Rychlebské hory'],,5.0,1.0,2.0,5.0,4.0,,1.0,,
9788076765757,2024-04-07 14:27:49,Zákon o soudních exekutorech a exekuční činnosti (exekuční řád) a o změně dalších zákonů,100.0,1.0,['exekuce'],,1.0,,1.0,,,,,,
9788080905545,2024-04-07 14:27:52,V zajatí narcizmu,85.0,4.0,['narcismus'],,4.0,,,2.0,2.0,,1.0,,
9788076766006,2024-04-07 14:27:54,Pokračování 20 případů státního zástupce na okrese,90.0,2.0,[],1.0,1.0,,,,1.0,,,,
9788027137916,2024-04-07 14:28:04,Hravá abeceda – pro předškoláky a prvňáky,100.0,1.0,"['abeceda', 'pro předškoláky']",,2.0,,1.0,1.0,,,,,
9788074655685,2024-04-07 14:28:09,Základní etické teorie,100.0,1.0,['etika'],,1.0,,1.0,3.0,1.0,,,,
9788075420923,2024-04-07 14:28:11,Česká společnost pod tíhou přímé volby,50.0,2.0,[],,1.0,1.0,1.0,2.0,,,,,
9788073316082,2024-04-07 14:28:13,Operátoři (nových) médií,70.0,2.0,[],,2.0,,3.0,3.0,,,,,
9788024950594,2024-04-07 14:28:20,Krev s příchutí šampaňského,68.0,5.0,[],,4.0,1.0,1.0,17.0,4.0,1.0,,,
9788024287409,2024-04-07 14:28:21,Feministkou snadno a rychle: Příručka argumentů pro debaty s rodinou a přáteli,87.0,91.0,"['sexuální násilí', 'feminismus', 'fanatismus', 'vývoj a výchova dětí', 'gender', 'příručky', 'emancipace', 'dialog', 'ženská sexualita']",14.0,125.0,32.0,30.0,108.0,35.0,2.0,3.0,,
9788090881105,2024-04-07 14:28:24,Alchymie sebelásky,88.0,5.0,[],4.0,6.0,,3.0,10.0,3.0,,,,
9788027514519,2024-04-07 14:28:37,Gottwaldovy oprátky,92.0,10.0,"['vězení, věznice', 'osudy lidí', '40.-50. léta 20. století', 'politické soudní procesy', 'popravy', 'třetí odboj (protikomunistický, 1948-1989)', 'oběti komunismu', 'podle skutečných událostí']",,13.0,2.0,7.0,35.0,16.0,,1.0,,
9788026511304,2024-04-07 14:28:45,Moje roky v Izraeli,83.0,43.0,"['Židé', 'Izrael']",6.0,58.0,7.0,42.0,75.0,32.0,,6.0,,
9788026511298,2024-04-07 14:28:46,Kapesní kouč,93.0,3.0,[],,3.0,1.0,2.0,1.0,,,,,
9788076017832,2024-04-07 14:28:47,Luxus na dluh?,70.0,2.0,"['16.-17. století', 'raný novověk', 'dluhy, zadluženost', 'česká šlechta', 'půjčky']",1.0,4.0,1.0,5.0,10.0,9.0,1.0,,,
9788076560611,2024-04-07 14:28:51,"Zednáři, Masaryk, katolíci: Trnitá cesta od nenávisti k dialogu",100.0,1.0,"['svobodní zednáři', 'Tomáš Garrigue Masaryk, 1850-1937']",,,,2.0,7.0,2.0,,,,
9788020034366,2024-04-07 14:29:05,Hovory o Ukrajině,89.0,13.0,"['Rusko', 'rozhovory', 'Ukrajina', 'východní Evropa', 'válka na východní Ukrajině (2014-2019)']",2.0,16.0,4.0,7.0,24.0,10.0,2.0,1.0,,
9788000070292,2024-04-07 14:29:06,Vlaky,93.0,8.0,['pro děti od 4 let'],,11.0,2.0,4.0,1.0,1.0,2.0,,,
9788020461353,2024-04-07 14:29:07,Terapie jógou,80.0,1.0,"['jóga', 'kundalini jóga']",,2.0,,1.0,2.0,,,,,
9788088366348,2024-04-07 14:29:18,Jako bych očima fotografovala stále ty stejné snímky,84.0,9.0,[],,10.0,,5.0,2.0,2.0,,1.0,,
9788020033512,2024-04-07 14:29:20,"Vzpomínky na Núbii, zmizelou zemi zlata",100.0,2.0,"['Afrika', 'archeologie', 'starověký Egypt', 'Núbie']",3.0,4.0,1.0,11.0,14.0,11.0,2.0,1.0,,
9788076509993,2024-04-07 14:29:21,Mít čas žít,32.0,5.0,[],1.0,5.0,2.0,,2.0,,,,,
9788074226892,2024-04-07 14:29:42,Dějiny Arménie,98.0,9.0,"['Arménie', 'dějiny národů a států', 'Zakavkazsko']",,11.0,,19.0,16.0,17.0,1.0,1.0,,
9788024654096,2024-04-07 14:29:45,Spoutaný parlament: Role a fungování zákonodárného sboru Československa v době diktatury KSČ,100.0,1.0,['parlament'],,1.0,,,,1.0,,,,
9788020614926,2024-04-07 14:29:47,Šťastný František,94.0,32.0,"['závody (sport)', 'sportovci', 'motocykly, motorky, skútry', 'motocyklový sport', 'závody motocyklů na okruzích']",1.0,36.0,3.0,22.0,8.0,3.0,2.0,3.0,,
9788024286907,2024-04-07 14:29:59,Jožka Černý – Můj kamarád Žudro,80.0,1.0,[],,2.0,,,,,,,,
9788074373978,2024-04-07 14:30:01,České loutkářství,100.0,1.0,"['loutky', 'loutkové divadlo']",,,,,5.0,7.0,,,,
9788075304124,2024-04-07 14:30:05,Min Tanaka a japonská cesta těla,80.0,1.0,[],,1.0,,1.0,4.0,1.0,,,,
9788075255006,2024-04-07 14:30:13,Luftwaffe 1935,55.0,4.0,"['Luftwaffe (Německo)', 'vojenské letectvo']",,5.0,,6.0,1.0,,2.0,,,
9788028001964,2024-04-07 14:30:15,Zápisky z cest 4: Jižní Kavkaz,100.0,1.0,"['středověk', 'Kavkaz']",,1.0,,2.0,,,,,,
9788026444244,2024-04-07 14:30:19,Umění nemoci,79.0,51.0,[],5.0,63.0,10.0,37.0,64.0,14.0,1.0,,,
9788024287256,2024-04-07 14:30:20,Jsem zlatý kripl,70.0,2.0,"['osudy lidí', 'paralympiáda']",,5.0,,1.0,1.0,1.0,,,,
9788075026316,2024-04-07 14:30:21,Základy občanského práva hmotného: Závazkové právo I,60.0,1.0,"['právo', 'občanské právo', 'smlouvy', 'nájem, podnájem']",1.0,1.0,,1.0,,,,,,
9788024285269,2024-04-07 14:30:23,Život za první republiky,88.0,19.0,"['Československo', '30. léta 20. století', 'první republika, 1918-1938', 'české dějiny', 'kulturní dějiny']",2.0,27.0,8.0,23.0,27.0,8.0,,,,
9788024286396,2024-04-07 14:30:24,Vlčí zázrak,97.0,12.0,['vlci'],,15.0,5.0,20.0,22.0,12.0,1.0,1.0,,
9788090788374,2024-04-07 14:30:29,Úvod do komparativní planetologie,87.0,3.0,['neomarxismus'],,4.0,,1.0,1.0,,,,,
9788027515929,2024-04-07 14:30:35,Padesátka: Čím žijí ženy v období přechodu,80.0,21.0,"['rozhovory', 'mezilidské vztahy', 'padesátka (věk)', 'populárně-naučné publikace', 'ženská spiritualita', 'menopauza', 'zdraví a hygiena žen']",4.0,25.0,3.0,3.0,47.0,15.0,,,,
9788072298785,2024-04-07 14:30:36,Ve svém živlu,80.0,1.0,[],,2.0,1.0,,,,,,,
9788027515905,2024-04-07 14:30:37,"V pasti pohlaví: O politice, péči, sexu, násilí a postavení žen v Česku",91.0,124.0,"['sexuální násilí', 'české ženy', 'feminismus', 'diskriminace', 'misogynie', 'psychologie pohlaví']",34.0,154.0,31.0,45.0,201.0,54.0,6.0,12.0,,
9788027125685,2024-04-07 14:30:41,Jak vnímat stres: Průvodce pro vnitřní pohodu,80.0,2.0,['stres'],1.0,2.0,,,2.0,1.0,,1.0,,
9788026220138,2024-04-07 14:30:45,Trauma a disociace,80.0,7.0,"['psychické problémy', 'psychická traumata', 'duševní zdraví']",3.0,9.0,1.0,7.0,24.0,9.0,1.0,1.0,,
9788027135745,2024-04-07 14:30:52,Do kapsy: Stromy,80.0,1.0,[],,2.0,,2.0,2.0,,,,,
9788074655807,2024-04-07 14:30:53,Krétská epopej,100.0,3.0,"['ostrovy', 'Řecko', 'Kréta', 'řecké ostrovy']",1.0,6.0,1.0,2.0,4.0,2.0,,1.0,,
9788073766634,2024-04-07 14:31:07,Nebuď buran: Žoviální průvodce slušným chováním,60.0,2.0,[],,1.0,,,8.0,1.0,,,,
9788072641918,2024-04-07 14:31:12,Reklama nakladatelství Toužimský & Moravec,100.0,2.0,['reklama a propagace'],,2.0,,2.0,,2.0,,,,
9788088411130,2024-04-07 14:31:20,Deníky 1945,93.0,3.0,"['Praha', 'únor 1948', '40. léta 20. století', 'studenti medicíny', 'poválečná doba', 'Pražské květnové povstání (1945)', 'deníkové záznamy']",1.0,5.0,,6.0,9.0,6.0,,,,
9788025740460,2024-04-07 14:31:21,Putinova válka,89.0,68.0,"['Ukrajina', 'válka na Ukrajině (2022 - )']",11.0,88.0,23.0,58.0,63.0,26.0,1.0,7.0,,
9788074228575,2024-04-07 14:31:39,Jimi země česká stála: Soubor studií k českým elitám raného a vrcholného středověku,80.0,1.0,"['české dějiny', 'český středověk']",1.0,1.0,,5.0,3.0,5.0,2.0,,,
9788090880719,2024-04-07 14:31:43,"Neohlížej se, zkameníš",80.0,5.0,[],,6.0,,14.0,9.0,4.0,,2.0,,
9788072985562,2024-04-07 14:32:10,Přátelské tváře matematiky,100.0,1.0,[],,2.0,,,2.0,,,,,
9788075543745,2024-04-07 14:32:15,Cestovní náhrady v 321 příkladech,100.0,1.0,['cestovní náhrady'],,1.0,,,,,,,,
9788070367322,2024-04-07 14:32:16,Fotografie práce a zahálky,40.0,1.0,['fotografické publikace'],,1.0,,1.0,2.0,1.0,,,,
9788090804197,2024-04-07 14:32:21,Cesty Vlachů: Mysterium Antonia z Florencie,100.0,2.0,"['alchymie', 'Jizerské hory', 'Krkonoše', 'Jeseníky', 'drahé kovy', 'Lužické hory']",,1.0,,4.0,3.0,4.0,1.0,1.0,,
9788090841512,2024-04-07 14:32:22,Zrození metropole,87.0,3.0,['Ostrava'],,7.0,,2.0,5.0,4.0,,,,
9788090739895,2024-04-07 14:32:27,Nemovité věci v daních,60.0,1.0,[],1.0,1.0,,1.0,1.0,,,,,
9788026219408,2024-04-07 14:32:28,Terapie mezi stromy,98.0,10.0,[],1.0,6.0,1.0,3.0,13.0,6.0,,1.0,,
9788026219965,2024-04-07 14:32:31,Rozvoj mentální kondice,47.0,3.0,[],,3.0,2.0,2.0,1.0,1.0,,,,
9788026220299,2024-04-07 14:32:32,Relaxační hypnóza,80.0,1.0,"['psychologie', 'hypnóza', 'relaxace']",,1.0,,1.0,,,,,,
9788026220497,2024-04-07 14:32:35,Nebuď p*ča aneb jak (ne)pracovat s dětmi,85.0,200.0,[],6.0,287.0,62.0,41.0,211.0,51.0,,21.0,,
9788072815746,2024-04-07 14:32:38,Kompas dokonalého zdraví,89.0,7.0,['zdravá výživa'],,9.0,1.0,5.0,8.0,3.0,,,,
9788026511090,2024-04-07 14:32:41,Můj rok 1953,87.0,3.0,['rok 1953'],,4.0,,1.0,2.0,,,,,
9788074229404,2024-04-07 14:32:48,Dějiny Španělska,88.0,12.0,"['Španělsko', 'dějiny Evropy', 'dějiny národů a států', 'španělské dějiny']",3.0,16.0,1.0,29.0,19.0,15.0,,2.0,,
9788076890282,2024-04-07 14:32:58,Česká cesta z covidu,77.0,6.0,"['koronavirus, covid-19']",,5.0,,2.0,4.0,1.0,,1.0,,
9788024287744,2024-04-07 14:33:00,Dokud dýchám,90.0,117.0,"['vraždy', 'smrt', 'sérioví vrazi', 'tajemství', 'rodinné vztahy', 'střední škola', 'psychická traumata', 'pro dospívající mládež (young adult)', 'gayové', 'kriminální thrillery']",4.0,127.0,8.0,115.0,87.0,71.0,4.0,24.0,,
9788026446415,2024-04-07 14:33:02,Moje upřímná posedlost jménem anorexie,83.0,67.0,['anorexie'],,69.0,5.0,40.0,39.0,15.0,2.0,3.0,,
9788076617773,2024-04-07 14:33:03,Odkaz lidské rasy,80.0,30.0,[],7.0,38.0,2.0,51.0,28.0,19.0,3.0,3.0,,
9788025363188,2024-04-07 14:33:04,Noc pro chrliče,84.0,18.0,"['detektivní a krimi romány', 'humor', 'putování', 'masky', 'steampunk', 'mysteriózní, mystéria', 'pro dospívající mládež (young adult)', 'fantasy']",1.0,19.0,5.0,40.0,77.0,13.0,5.0,,,
9788024291741,2024-04-07 14:33:06,Letní bouřky,85.0,140.0,"['homosexualita', 'láska', 'prázdniny', 'léto', 'pro dospívající mládež (young adult)', 'gayové', 'LGBT, queer, LGBT+']",4.0,142.0,18.0,112.0,98.0,40.0,3.0,16.0,,
9788025363126,2024-04-07 14:33:07,Bára krotí posádku,100.0,3.0,[],,2.0,,41.0,6.0,2.0,1.0,2.0,,
9788000071190,2024-04-07 14:33:08,Zločin na Starém Městě pražském,88.0,88.0,"['detektivní a krimi romány', 'česká literatura', 'pro mládež']",1.0,122.0,20.0,16.0,35.0,9.0,4.0,12.0,,
9788076910706,2024-04-07 14:33:09,Království v kameni,77.0,34.0,['pro dospívající mládež (young adult)'],2.0,35.0,6.0,49.0,58.0,14.0,2.0,6.0,,
9788000070698,2024-04-07 14:33:11,3333 km k Jakubovi,87.0,94.0,"['dospívání', 'pro mládež', 'Santiago de Compostela', 'pro děti od 12 let', 'Svatojakubská cesta']",1.0,154.0,40.0,7.0,25.0,3.0,5.0,9.0,,
9788027913152,2024-04-19 23:44:28,"Prach, popel a dým",79.0,58.0,"['české krimi', 'české detektivky', 'pátrající amatér']",,85.0,9.0,66.0,32.0,,,7.0,,
9788027904853,2024-04-19 23:44:28,Boží potměšilost,78.0,18.0,['české romány'],,19.0,,47.0,29.0,6.0,,,,
9788072444748,2024-04-19 23:44:29,Golem,82.0,26.0,"['golem', 'Rabi Löw']",,34.0,4.0,28.0,18.0,3.0,,3.0,,
9788020615770,2024-04-19 23:44:29,Oprátka za osm mrtvých,88.0,301.0,"['ženy', 'psychiatrické léčebny', 'Československo', 'soudní procesy', 'normalizace (1969-1989)', 'popravy', 'masové vraždy', 'vražedkyně', 'skutečné kriminální případy', 'podle skutečných událostí']",2.0,402.0,56.0,150.0,210.0,61.0,9.0,22.0,,
9788076374591,2024-04-19 23:44:30,Proč všichni odcházejí,90.0,56.0,['autobiografické prvky'],2.0,68.0,1.0,13.0,178.0,52.0,,6.0,,
9788024289472,2024-04-19 23:44:31,Sochař,81.0,20.0,[],1.0,29.0,3.0,46.0,23.0,7.0,1.0,1.0,,
9788072157020,2024-04-19 23:44:31,Dílo,100.0,2.0,"['eseje', 'deníky', 'korespondence', 'výbor z díla', 'česká poezie']",1.0,1.0,,,1.0,,,,,
9788088367291,2024-04-19 23:44:31,I smutek byl jen sen,100.0,1.0,[],,1.0,,1.0,3.0,3.0,,,,
9788090837690,2024-04-19 23:44:32,Z pera knihomolů: 11 povídek od českých a slovenských knižních blogerů,80.0,89.0,"['povídky', 'láska', 'antologie', 'české povídky', 'pro dospívající mládež (young adult)', 'LGBT, queer, LGBT+']",4.0,95.0,11.0,68.0,44.0,21.0,3.0,8.0,,
9788072529704,2024-04-19 23:44:32,Hranice zvrhlosti,76.0,71.0,"['sexuální úchylky', 'vraždy', 'detektivní a krimi romány', 'thrillery', 'napětí', 'sérioví vrazi', 'brutalita', 'BDSM', 'psychopati', 'vyšetřování']",2.0,79.0,4.0,52.0,59.0,15.0,2.0,8.0,,
