GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_pages,GR_format,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788027506736,2024-12-03 03:57:40,Démon ze sídliště by Iva Hadj Moussa,3.65,141.0,16.0,"January 1, 2021",272.0,hardcover,2.0,13.0,40.0,64.0,22.0
9788076504073,2024-12-03 03:57:51,Nikdy nezapomenu by Adriana Wetterová,2.8,5.0,3.0,"January 1, 2021",,paperback,1.0,2.0,0.0,1.0,1.0
9788076502444,2024-12-03 03:57:54,V prázdnotě by Filip Kurečka,3.65,17.0,2.0,"April 26, 2021",280.0,paperback,1.0,1.0,7.0,2.0,6.0
9788024947167,2024-12-03 03:58:03,Tanec mezi vejci aneb můj život s inženýrem by Barbora Černohlávková Večeřová,4.0,1.0,0.0,"April 1, 2022",320.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027503902,2024-12-03 03:58:06,"Věci, na které nastal čas by Petra Soukupová",3.81,1705.0,179.0,"November 20, 2020",368.0,hardcover,15.0,115.0,468.0,693.0,414.0
9788075543158,2024-12-03 03:58:11,Objetí mravenečníka by Martin Vitický,2.4,5.0,3.0,"January 1, 2021",424.0,hardcover,2.0,1.0,0.0,2.0,0.0
9788076504950,2024-12-03 03:58:14,O kolečko víc by David Lauda,4.5,2.0,1.0,"November 1, 2021",80.0,paperback,0.0,0.0,0.0,1.0,1.0
9788027110193,2024-12-03 03:58:18,Rošťácké pohádky o zvířátkách by Hana Novotná,4.33,3.0,0.0,"January 18, 2024",80.0,hardcover,0.0,0.0,0.0,2.0,1.0
9788027137275,2024-12-03 03:58:24,Strašidlo z 2. B o Vánocích by Petra Martišková,1.5,2.0,1.0,"January 1, 2022",70.0,hardcover,1.0,1.0,0.0,0.0,0.0
9788090645813,2024-12-03 03:58:40,Láska je odpověď by Erik G. G.,4.0,1.0,0.0,"January 1, 2020",295.0,,0.0,0.0,0.0,1.0,0.0
9788026721079,2024-12-03 03:58:42,Tajemství by Radka Třeštíková,3.73,414.0,29.0,"January 1, 2021",496.0,hardcover,6.0,25.0,141.0,143.0,99.0
9788074924729,2024-12-03 03:58:47,Popelnicový román by Vladimir Merta,3.0,3.0,1.0,"January 1, 2020",503.0,hardcover,0.0,1.0,1.0,1.0,0.0
9788070552933,2024-12-03 03:58:49,Ženy & Frauen: Inspirativní ženy Ústeckého kraje by Hana Lukešová,4.0,1.0,0.0,"March 26, 2023",124.0,paperback,0.0,0.0,0.0,1.0,0.0
9788090823808,2024-12-03 03:58:54,Slunce v aspiku by Oleg Homola st.,3.0,1.0,1.0,"January 1, 2021",488.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788027137855,2024-12-03 03:59:02,Konzultant by Antonín Mazáč,4.33,12.0,3.0,"January 1, 2023",344.0,paperback,0.0,0.0,0.0,8.0,4.0
9788076912854,2024-12-03 03:59:10,Sci-fi povídky z Jesenicka by Tomáš Neuwirth,3.5,2.0,1.0,"February 15, 2024",168.0,paperback,0.0,0.0,1.0,1.0,0.0
9788027910236,2024-12-03 03:59:15,Kdo ti píše? by Dagmar Digma Čechová,4.25,4.0,1.0,"January 1, 2023",304.0,hardcover,0.0,0.0,0.0,3.0,1.0
9788076504912,2024-12-03 03:59:18,Pohádky kancelářské krysy by Irena Janečková,3.0,1.0,1.0,"November 1, 2021",64.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788072274420,2024-12-03 03:59:21,"Aristokratka u královského dvora (Aristokratka, #5) by Evžen Boček",3.89,914.0,93.0,"October 15, 2020",192.0,hardcover,8.0,47.0,223.0,391.0,245.0
9788076334236,2024-12-03 03:59:24,"Muž, který nevrhá stín by Karel Cubeca",2.0,1.0,0.0,"January 1, 2021",,hardcover,0.0,1.0,0.0,0.0,0.0
9788086803890,2024-12-03 03:59:26,Podivuhodný příběh Eskymo Welzla by Peter Sís,3.88,151.0,28.0,"January 1, 1993",40.0,hardcover,0.0,9.0,40.0,62.0,40.0
9788025735497,2024-12-03 03:59:29,"Hranice už nejsou, tati by Miroslav Pech",3.7,10.0,1.0,"January 1, 2021",190.0,hardcover,0.0,1.0,3.0,4.0,2.0
9788027520459,2024-12-03 03:59:39,Ignis fatuus by Petra Klabouchová,4.17,298.0,62.0,"June 4, 2024",336.0,hardcover,1.0,13.0,46.0,111.0,127.0
9788074753657,2024-12-03 03:59:44,Zimní zámek by Alexander Stainforth,3.95,19.0,3.0,"October 11, 2021",456.0,hardcover,0.0,2.0,4.0,6.0,7.0
9788028400835,2024-12-03 03:59:48,Závojnatky by Jiří B. Mayer,4.5,2.0,1.0,"September 1, 2024",472.0,hardcover,0.0,0.0,0.0,1.0,1.0
9788026442561,2024-12-03 03:59:52,Deník psa Aragorna by Lucie Nachtigallová,4.0,3.0,1.0,"May 30, 2022",256.0,hardcover,0.0,1.0,0.0,0.0,2.0
9788024951713,2024-12-03 04:00:00,Kam jede tohle nástupiště by Iva Pekárková,3.82,17.0,3.0,"October 1, 2023",200.0,hardcover,0.0,0.0,6.0,8.0,3.0
9788076220096,2024-12-03 04:00:09,Jedna věta by Chrudoš Valoušek,4.5,2.0,1.0,"January 1, 2020",40.0,paperback,0.0,0.0,0.0,1.0,1.0
9788076331914,2024-12-03 04:00:14,Příběhy z Beskyd a Valašska by Taťána Polášková,3.33,3.0,1.0,"January 1, 2020",292.0,hardcover,0.0,1.0,1.0,0.0,1.0
9788026721659,2024-12-03 04:00:18,Marie Terezie: Tchyně Evropy by Mirka Zlatníková,4.0,3.0,1.0,"January 1, 2021",232.0,hardcover,0.0,0.0,1.0,1.0,1.0
9788024277943,2024-12-03 04:00:24,Všechny barvy duhy by Theo Addair,3.92,516.0,67.0,"November 1, 2021",248.0,hardcover,3.0,18.0,120.0,251.0,124.0
9788088348078,2024-12-03 04:00:30,Pozdravy ze Snové země by Tereza Říčanová,0.0,0.0,0.0,"January 1, 2020",50.0,paperback,0.0,0.0,0.0,0.0,0.0
9788076619340,2024-12-03 04:00:32,Můžeš říct: Miluju tě by Nofreeusernames,3.84,343.0,58.0,"May 6, 2024",285.0,paperback,8.0,10.0,91.0,155.0,79.0
9788076501638,2024-12-03 04:00:37,Nebylové by Petr Bazger,2.67,3.0,0.0,"October 12, 2020",120.0,paperback,1.0,0.0,1.0,1.0,0.0
9788024952512,2024-12-03 04:00:44,Co tě nezabije by Aňa Geislerová,3.43,84.0,4.0,"January 1, 2023",208.0,hardcover,3.0,10.0,26.0,38.0,7.0
9788024279657,2024-12-03 04:00:48,"Dnes ještě ne by Alena Mornštajnová, Petra Soukupová, Petra Dvořáková, Bianca Bellová, Markéta Pilátová a ďalší.",3.56,39.0,6.0,"January 1, 2022",168.0,hardcover,0.0,2.0,17.0,16.0,4.0
9788027703159,2024-12-03 04:00:49,Staré pověsti české by Alois Jirásek,3.45,903.0,32.0,"January 1, 1894",328.0,hardcover,35.0,123.0,308.0,278.0,159.0
9788075464323,2024-12-03 04:00:53,"Ano, pane řediteli by Lucie Srňánková",3.58,73.0,14.0,"January 1, 2022",368.0,hardcover,5.0,7.0,23.0,17.0,21.0
9788088029588,2024-12-03 04:00:56,Konec emocí by Jan Stejskal,4.25,8.0,2.0,"January 1, 2021",224.0,hardcover,0.0,0.0,1.0,4.0,3.0
9788027151448,2024-12-03 04:01:01,Božské Hamižnice  (#6 Morgavsa & Morgana) by Petr Kopl,4.67,9.0,1.0,"January 1, 2024",80.0,hardcover,0.0,0.0,1.0,1.0,7.0
9788024394657,2024-12-03 04:01:04,Korálky z klokočí by Naďa Horáková,3.31,13.0,5.0,"January 1, 2020",280.0,hardcover,2.0,2.0,4.0,0.0,5.0
9788027510672,2024-12-03 04:01:07,A já pořád kdo to tluče by Radka Denemarková,3.85,105.0,9.0,"January 1, 2005",163.0,hardcover,2.0,7.0,24.0,44.0,28.0
9788074704925,2024-12-03 04:01:12,Hráč versus příšery: K čemu slouží monstra v počítačových hrách by Jaroslav Švelch,4.22,9.0,1.0,"January 1, 2024",192.0,paperback,0.0,0.0,1.0,5.0,3.0
9788076506435,2024-12-03 04:01:14,Život je někdy jako ... by Iveta Vybíhalová,2.67,3.0,0.0,"February 1, 2022",,hardcover,0.0,1.0,2.0,0.0,0.0
9788027132287,2024-12-03 04:01:16,Liška Šiška v cukrárně by Iva Gecková,4.0,1.0,0.0,"November 29, 2022",80.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788025744727,2024-12-03 04:01:19,Kosmas by Martin Wihoda,4.0,1.0,0.0,"August 29, 2024",208.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788024295893,2024-12-03 04:01:22,Šťastně až na věky by Jana Počtová,4.06,17.0,1.0,"February 1, 2024",328.0,hardcover,0.0,0.0,5.0,6.0,6.0
9788088067160,2024-12-03 04:01:25,Dítě tmy by Miroslav Pech,3.91,23.0,5.0,"February 28, 2020",218.0,paperback,0.0,0.0,7.0,11.0,5.0
9788027136339,2024-12-03 04:01:29,"Já, Smrt by Aleš Novotný",4.06,90.0,14.0,"January 1, 2022",368.0,paperback,1.0,2.0,15.0,45.0,27.0
9788076910706,2024-12-03 04:01:33,"Království v kameni (Království v kameni, #1) by Nela Mičková",4.0,26.0,1.0,"July 1, 2023",392.0,paperback,0.0,1.0,5.0,13.0,7.0
9788090859807,2024-12-03 04:01:35,"Příběhy ze země, kde kohouti nikdy nespí by Sarah Hlousek",3.0,1.0,0.0,"September 1, 2022",213.0,paperback,0.0,0.0,1.0,0.0,0.0
9788027150397,2024-12-03 04:01:37,Pohádkový týden by Lucie Krystlíková,2.67,3.0,0.0,"March 1, 2024",72.0,hardcover,0.0,1.0,2.0,0.0,0.0
9788073635541,2024-12-03 04:01:42,Kosmické listy by Jan  Klíma,4.33,3.0,0.0,"June 16, 2020",289.0,hardcover,0.0,0.0,1.0,0.0,2.0
9788088126812,2024-12-03 04:01:46,Kluk v ohni by Marka Míková,3.5,2.0,0.0,"January 1, 2021",48.0,hardcover,0.0,0.0,1.0,1.0,0.0
9788024282466,2024-12-03 04:01:50,Karel IV. – Stíny minulosti by Jaromír Jindra,3.5,2.0,0.0,"September 1, 2022",320.0,hardcover,0.0,0.0,1.0,1.0,0.0
9788024950617,2024-12-03 04:01:58,Malý Gatsby a Carmen z Chodoriva by Michal Viewegh,2.0,3.0,0.0,"January 1, 2023",166.0,hardcover,1.0,1.0,1.0,0.0,0.0
9788024946078,2024-12-03 04:02:02,Americký klub českých dam by Hana Parkánová-Whitton,4.08,12.0,0.0,"January 1, 2021",256.0,hardcover,0.0,0.0,4.0,3.0,5.0
9788027902590,2024-12-03 04:02:06,Tři kroky od pekla by Veronika Černucká,3.0,4.0,2.0,"January 1, 2022",328.0,hardcover,1.0,0.0,2.0,0.0,1.0
9788024948799,2024-12-03 04:02:09,Průměrně zamilovaný muž a jiné povídky by Michal Viewegh,3.5,8.0,1.0,"September 1, 2022",168.0,hardcover,1.0,0.0,3.0,2.0,2.0
9788020722201,2024-12-03 04:02:13,Nevinnosti by Martin Švanda,4.2,5.0,0.0,"May 1, 2024",96.0,paperback,0.0,0.0,0.0,4.0,1.0
9788075685643,2024-12-03 04:02:15,Hadí královna by Zuzana Štorková,3.75,4.0,0.0,"January 1, 2022",460.0,hardcover,0.0,0.0,2.0,1.0,1.0
9788088672104,2024-12-03 04:02:19,Mezi tebou a nebem by Hope Marks,3.62,13.0,1.0,"May 24, 2024",196.0,paperback,0.0,1.0,6.0,3.0,3.0
9788075884619,2024-12-03 04:02:21,Povídky smíchovské by Marie Rejfová,3.74,19.0,3.0,"May 3, 2023",237.0,hardcover,0.0,1.0,6.0,9.0,3.0
9788026448464,2024-12-03 04:02:23,Deníček Camille G: Troječka by Camille G,4.0,1.0,0.0,"January 1, 2023",184.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788074374289,2024-12-03 04:02:33,Let It Grow Again: The Tree in Art by Miroslav Halak,0.0,0.0,0.0,,,paperback,0.0,0.0,0.0,0.0,0.0
9788027910199,2024-12-03 04:02:37,Cejch by Zdeněk Šmíd,4.13,54.0,6.0,"January 1, 1992",304.0,hardcover,1.0,4.0,8.0,15.0,26.0
9788027521197,2024-12-03 04:02:41,Minout se přesně by Petr Hruška,4.5,8.0,0.0,"January 1, 2024",80.0,paperback,0.0,0.0,1.0,2.0,5.0
9788074754418,2024-12-03 04:02:44,Svatojánské ořechy by Lenka Chalupová,3.9,20.0,3.0,"June 23, 2023",296.0,hardcover,0.0,1.0,5.0,9.0,5.0
9788011033576,2024-12-03 04:02:53,Sedmá vražda by Miroslav Skačáni,0.0,0.0,0.0,"January 1, 2023",96.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788088322504,2024-12-03 04:02:58,Jak se stát nikým: Probuzení pro skeptiky by Jiří Charvát,4.2,5.0,3.0,"October 24, 2024",344.0,paperback,1.0,0.0,0.0,0.0,4.0
9788076615854,2024-12-03 04:03:02,"Odkaz lidské mysli (Odkaz lidské mysli, #1) by Radek Starý",4.11,84.0,19.0,"August 29, 2022",384.0,paperback,0.0,4.0,14.0,35.0,31.0
9788074482021,2024-12-03 04:03:11,Proč mi tohle nikdo neřekl? by Vanda Schreierová,5.0,2.0,0.0,"October 22, 2024",192.0,hardcover,0.0,0.0,0.0,0.0,2.0
9788025738009,2024-12-03 04:03:14,Bílý pramen by Klára Teršová,3.19,16.0,4.0,"May 15, 2022",180.0,hardcover,0.0,4.0,6.0,5.0,1.0
9788076624580,2024-12-03 04:03:18,Neviditelné kořeny by Hynek Čapka,4.14,160.0,14.0,"March 6, 2023",464.0,hardcover,1.0,7.0,30.0,53.0,69.0
9788027703173,2024-12-03 04:03:29,Povídky z jedné a druhé kapsy by Karel Čapek,4.1,1877.0,151.0,"January 1, 1929",344.0,hardcover,7.0,82.0,337.0,749.0,702.0
9788027907977,2024-12-03 04:03:32,Možná už zítra by Šárka Hieková,4.75,4.0,1.0,"January 1, 2023",304.0,hardcover,0.0,0.0,0.0,1.0,3.0
9788074654329,2024-12-03 04:03:38,Kletba podle Justiny by Lydie Romanská,3.9,21.0,1.0,"January 1, 2020",360.0,hardcover,0.0,0.0,8.0,7.0,6.0
9788088067405,2024-12-03 04:03:41,Oko čarodějnice by Nelly Černohorská,3.66,59.0,9.0,"November 22, 2021",124.0,paperback,3.0,4.0,17.0,21.0,14.0
9788074229350,2024-12-03 04:03:44,Severka by Nina Špitálníková,4.43,1156.0,86.0,"September 22, 2023",215.0,hardcover,5.0,20.0,118.0,341.0,672.0
9788026454151,2024-12-03 04:03:48,On Fashion O (bez)významnosti módy by Adéla Šponerová,4.39,18.0,2.0,"July 10, 2024",216.0,paperback,0.0,0.0,1.0,9.0,8.0
9788025361641,2024-12-03 04:03:52,Vůně inkoustu by Sam Xabyssus,4.09,57.0,8.0,"January 1, 2022",264.0,hardcover,0.0,2.0,15.0,16.0,24.0
9788027907717,2024-12-03 04:04:04,Koniáš kontra Špork by Jiří Dobrylovský,3.5,2.0,0.0,"January 1, 2023",256.0,hardcover,0.0,0.0,1.0,1.0,0.0
9788027915590,2024-12-03 04:04:06,Rozsudek smrti by Kristýna Trpková,4.27,11.0,3.0,"January 1, 2021",312.0,hardcover,0.0,0.0,2.0,4.0,5.0
9788024282824,2024-12-03 04:04:13,Křehkost by Jan Váňa,3.13,39.0,5.0,"September 20, 2022",296.0,hardcover,0.0,6.0,23.0,9.0,1.0
9788020034991,2024-12-03 04:04:18,Drogy v dobách totality: Drogový problém v Československu za německé okupace a komunismu by Miroslav Nožina,4.0,1.0,0.0,"January 1, 2024",588.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027517602,2024-12-03 04:06:44,Století na vlnách by Markéta Hejkalová,3.29,7.0,2.0,"January 1, 2023",200.0,hardcover,0.0,1.0,4.0,1.0,1.0
9788075686336,2024-12-03 04:06:47,Svědek všeho dění by Magdaléna Paťhová,2.0,1.0,1.0,"January 1, 2023",81.0,hardcover,0.0,1.0,0.0,0.0,0.0
9788090837645,2024-12-03 04:06:50,Alespoň prozatím by Amélie Salingerová,4.31,278.0,52.0,"February 4, 2022",352.0,paperback,3.0,9.0,35.0,82.0,149.0
9788027096954,2024-12-03 04:06:55,Cesta Dvou by Tom Jurka,4.69,48.0,15.0,"June 1, 2021",304.0,paperback,0.0,1.0,2.0,8.0,37.0
9788025346617,2024-12-03 04:07:10,Zvědavá čarodějka Agáta by Linda Pacourková,3.5,6.0,1.0,"January 1, 2020",56.0,hardcover,0.0,0.0,3.0,3.0,0.0
9788090790605,2024-12-03 04:07:13,Adventní kalendář povídek na dlouhé zimní večery by Nikol Wolfová,4.0,7.0,1.0,"November 1, 2020",158.0,paperback,0.0,0.0,2.0,3.0,2.0
9788075775429,2024-12-03 04:07:15,O ostatních nevím nic by Kristina Májová,3.74,87.0,11.0,"June 1, 2020",336.0,hardcover,0.0,9.0,24.0,35.0,19.0
9788020035486,2024-12-03 04:07:19,Česká slovotvorná kon­cepce v kon­tex­tu slo­van­ské jazykovědy by Ivana Bozděchová,0.0,0.0,0.0,"January 1, 2024",446.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788027155668,2024-12-03 04:07:27,Jak jsem se nenaučila řídit by Blanka Kovaříková,3.5,2.0,1.0,"January 1, 2024",176.0,paperback,0.0,0.0,1.0,1.0,0.0
9788090782433,2024-12-03 04:07:39,Už je to tady! by Zuzana Hloušková,3.5,2.0,2.0,"January 1, 2021",352.0,paperback,0.0,0.0,1.0,1.0,0.0
9788024397481,2024-12-03 04:07:43,Dům na konci cesty by Veronika Černucká,3.33,3.0,1.0,"January 1, 2021",304.0,hardcover,1.0,0.0,0.0,1.0,1.0
9788075511850,2024-12-03 04:07:52,Jak ztloustnout do plavek by Eva Nedvědová,4.5,2.0,1.0,"January 1, 2020",145.0,hardcover,0.0,0.0,0.0,1.0,1.0
9788076503175,2024-12-03 04:10:14,Kdo krade dětem čtení by Jiří Kreč,2.67,3.0,1.0,"January 1, 2021",,hardcover,0.0,1.0,2.0,0.0,0.0
9788076290150,2024-12-03 04:10:17,Nezbytná opatření by Antonín Mazáč,3.92,12.0,5.0,"January 1, 2020",340.0,hardcover,0.0,1.0,3.0,4.0,4.0
9788024391977,2024-12-03 04:10:19,Zločin v abštajku by Ladislav Beran,0.0,0.0,0.0,"January 1, 2020",320.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076500945,2024-12-03 04:10:26,Podivná parta by Petr Ondroušek,0.0,0.0,0.0,"July 6, 2020",184.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788026718406,2024-12-03 04:10:34,Příliš vysoká očekávání by Karolina Hošek,3.07,15.0,2.0,"January 1, 2020",272.0,hardcover,2.0,3.0,5.0,2.0,3.0
9788076900516,2024-12-03 04:10:37,Stmívá se... by Roman Szpuk,4.2,5.0,0.0,"January 1, 2023",144.0,paperback,1.0,0.0,0.0,0.0,4.0
9788027900657,2024-12-03 04:10:44,Nebe nad Perninkem by Štěpán Javůrek,3.26,66.0,9.0,"January 1, 2021",336.0,,3.0,5.0,35.0,18.0,5.0
9788090828025,2024-12-03 04:10:46,Minda na výletě by Ivana Jindřichová,4.14,21.0,4.0,"January 1, 2022",159.0,paperback,1.0,0.0,4.0,6.0,10.0
9788090691926,2024-12-03 04:10:48,Nad večerní černí by Michal Štěpánek,4.0,2.0,1.0,"January 1, 2020",8.0,hardcover,0.0,0.0,0.0,2.0,0.0
9788090914308,2024-12-03 04:10:55,Dobrovolníkem na cestách by Jana Hejlova,5.0,2.0,1.0,"January 1, 2024",272.0,paperback,0.0,0.0,0.0,0.0,2.0
9788024394558,2024-12-03 04:10:59,Případ čurací panny by Jitka Ludvíková,2.0,1.0,1.0,"January 1, 2021",434.0,hardcover,0.0,1.0,0.0,0.0,0.0
9788088635918,2024-12-03 04:11:03,O čem sní noční můry by Kristina Haidingerová,5.0,1.0,0.0,"January 1, 2024",288.0,paperback,0.0,0.0,0.0,0.0,1.0
9788075883728,2024-12-03 04:11:05,"Lars mele maso (Lars, #5) by Daniel Gris",4.07,30.0,6.0,"September 12, 2022",288.0,hardcover,0.0,0.0,7.0,14.0,9.0
9788075582096,2024-12-03 04:11:08,Legenda o svaté holčičce by Radek Malý,2.5,6.0,1.0,"January 1, 2022",28.0,hardcover,2.0,0.0,3.0,1.0,0.0
9788076831476,2024-12-03 04:11:23,"Unesli Mňouka, Baskerville! by Miloslav Švandrlík",3.29,7.0,1.0,"July 21, 2022",144.0,hardcover,0.0,3.0,1.0,1.0,2.0
9788025353295,2024-12-03 04:11:27,Průvodkyně duší by Alžběta Komrsková,3.75,55.0,6.0,"September 30, 2021",256.0,paperback,0.0,5.0,13.0,28.0,9.0
9788027900350,2024-12-03 04:11:32,Setkání v Opeře by Hana Marie Körnerová,2.27,11.0,1.0,"January 1, 2011",223.0,hardcover,4.0,2.0,3.0,2.0,0.0
9788027117741,2024-12-03 04:11:35,Plašmyška by Kateřina Kubalová,4.67,3.0,2.0,"January 1, 2020",56.0,hardcover,0.0,0.0,0.0,1.0,2.0
9788024267951,2024-12-03 04:11:41,"Děvčátko (Novinář Terence, #3) by Martin Goffa",3.54,26.0,2.0,"January 1, 2020",192.0,hardcover,1.0,1.0,12.0,7.0,5.0
9788076500907,2024-12-03 04:11:51,Žhavý písek by Patrick Ninemary,1.0,1.0,0.0,"August 13, 2020",120.0,paperback,1.0,0.0,0.0,0.0,0.0
9788024278278,2024-12-03 04:11:54,Jak si vychovat sourozence by Tereza Pařízková,5.0,2.0,0.0,"January 1, 2021",38.0,hardcover,0.0,0.0,0.0,0.0,2.0
9788000067209,2024-12-03 04:11:58,Chapadla Ohně by Ivona Březinová,0.0,0.0,0.0,"May 30, 2022",112.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788026717447,2024-12-03 04:12:01,"Tak daleko, tak blízko by Michaela Zindelová",3.82,11.0,2.0,"January 1, 2020",248.0,hardcover,0.0,1.0,3.0,4.0,3.0
9788076914001,2024-12-03 04:12:13,Gwailou by Ludmila Šimková,4.0,9.0,1.0,"May 6, 2024",200.0,hardcover,1.0,0.0,1.0,3.0,4.0
9788024281773,2024-12-03 04:12:18,Tramvaj plná strašidel by Petra Braunová,4.2,5.0,1.0,"June 2, 2022",160.0,hardcover,0.0,0.0,1.0,2.0,2.0
9788088411246,2024-12-03 04:12:20,Hella by Alena Machoninová,3.6,104.0,11.0,"January 1, 2023",264.0,paperback,1.0,14.0,30.0,40.0,19.0
9788075296214,2024-12-03 04:12:28,Zážitky rozvedeného muže by Ivan Galambica,4.33,6.0,2.0,"June 1, 2020",328.0,hardcover,0.0,0.0,0.0,4.0,2.0
9788027900497,2024-12-03 04:12:31,Přísaha by Luděk Kubát,4.33,3.0,1.0,"January 1, 2021",293.0,hardcover,0.0,0.0,0.0,2.0,1.0
9788025736333,2024-12-03 04:12:42,"Jantarové oči (Mycelium, #1) by Vilma Kadlečková",4.0,824.0,116.0,"June 1, 2013",433.0,hardcover,10.0,32.0,184.0,322.0,276.0
9788011004897,2024-12-03 04:12:48,Předvečer by Josef  Tichý,4.33,3.0,0.0,"January 1, 2021",208.0,paperback,0.0,0.0,1.0,0.0,2.0
9788027505937,2024-12-03 04:12:51,Listopád by Alena Mornštajnová,4.24,3771.0,347.0,"April 15, 2021",300.0,hardcover,20.0,106.0,591.0,1.0,1.0
9788011034931,2024-12-03 04:12:56,Když se klíčovou dírkou rozlije tma by David Košťák,3.67,3.0,1.0,"January 1, 2023",72.0,,0.0,0.0,1.0,2.0,0.0
9788074481727,2024-12-03 04:12:59,Jak na přechody hor by Jakub Venglář,5.0,1.0,1.0,"September 24, 2024",256.0,hardcover,0.0,0.0,0.0,0.0,1.0
9788027503469,2024-12-03 04:13:01,Liška Bystrouška by Rudolf Těsnohlídek,3.96,134.0,19.0,"January 1, 1920",208.0,hardcover,0.0,10.0,37.0,36.0,51.0
9788075659668,2024-12-03 04:13:06,Temná rána by Zbyněk Vičar,3.6,5.0,0.0,"January 1, 2022",248.0,hardcover,0.0,0.0,3.0,1.0,1.0
9788074435072,2024-12-03 04:13:17,Až pleskne brok by Ján Sedal,0.0,0.0,0.0,"March 20, 2024",160.0,paperback,0.0,0.0,0.0,0.0,0.0
9788076220218,2024-12-03 04:13:21,Umřel Brežněv by Dagmar Urbánková,4.67,3.0,1.0,"January 1, 2022",98.0,paperback,0.0,0.0,0.0,1.0,2.0
9788027904761,2024-12-03 04:13:39,Podíl viny by Veronika Martinková,3.5,12.0,3.0,"January 1, 2022",320.0,hardcover,1.0,2.0,1.0,6.0,2.0
9788090784130,2024-12-03 04:13:48,Bukvova hůl by Josef Kroutvor,3.71,7.0,2.0,"October 1, 2020",80.0,paperback,0.0,0.0,3.0,3.0,1.0
9788026436133,2024-12-03 04:13:54,Holka do nepohody by Radka Zadinová,2.0,3.0,1.0,"January 1, 2021",168.0,hardcover,1.0,1.0,1.0,0.0,0.0
9788088067306,2024-12-03 04:14:03,Achernar by Ludmila Svozilová,4.75,4.0,1.0,"February 21, 2021",284.0,paperback,0.0,0.0,0.0,1.0,3.0
9788027902613,2024-12-03 04:16:25,"Podezřelá smrt (Stanislav Berka, #15) by Stanislav Češka",4.0,1.0,0.0,"January 1, 2022",256.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027801145,2024-12-03 04:16:29,Prázdnota by Michaela Merglová,3.61,49.0,15.0,"January 1, 2023",392.0,paperback,1.0,5.0,15.0,19.0,9.0
9788075464286,2024-12-03 04:16:32,Hodina psodava by Veronika Matysová,1.47,15.0,4.0,"January 1, 2022",400.0,hardcover,9.0,5.0,1.0,0.0,0.0
9788027138661,2024-12-03 04:16:34,Kandidát by Lenka Pastorčáková,4.25,16.0,6.0,"October 1, 2022",384.0,paperback,0.0,0.0,3.0,6.0,7.0
9788011045944,2024-12-03 04:16:36,Trapsavec. 50 let trampské literární soutěže by Magdalena Dvořáková,5.0,1.0,0.0,"January 1, 2024",312.0,hardcover,0.0,0.0,0.0,0.0,1.0
9788075579560,2024-12-03 04:16:41,Město v oblacích by Kristýna Sněgoňová,3.97,163.0,27.0,"June 10, 2020",552.0,paperback,2.0,9.0,34.0,65.0,53.0
9788090850002,2024-12-03 04:16:55,Smrdutý Kojot by Rosana Zvelebilová,4.89,9.0,3.0,"June 25, 2022",448.0,paperback,0.0,0.0,0.0,1.0,8.0
9788026509400,2024-12-03 04:16:58,"Tati, už tam budem? by Vojtěch Bernatský",3.5,12.0,0.0,"January 1, 2020",160.0,hardcover,0.0,1.0,6.0,3.0,2.0
9788027520466,2024-12-03 04:17:02,Pusťte světlo do tmavého večera by Jan Kholl,2.59,46.0,6.0,"April 17, 2024",208.0,paperback,5.0,15.0,22.0,2.0,2.0
9788076504691,2024-12-03 04:19:21,Do skonání věků by Žaneta Neužilová,0.0,0.0,0.0,"November 1, 2021",224.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788088244196,2024-12-03 04:19:27,Protože láska by Zuzana Miškufová,4.11,9.0,2.0,"January 1, 2020",157.0,hardcover,0.0,2.0,0.0,2.0,5.0
9788027910007,2024-12-03 04:19:30,Ženy na pranýři by Naďa Horáková,4.0,29.0,5.0,"January 1, 2013",335.0,hardcover,2.0,2.0,3.0,9.0,13.0
9788088641056,2024-12-03 04:19:36,Koleje jsou pevně přibité k vidění by Luboš Svoboda,4.0,4.0,2.0,"January 1, 2024",60.0,paperback,0.0,0.0,1.0,2.0,1.0
9788072605484,2024-12-03 04:19:39,Počkej na moře by Veronika Opatřilová,4.4,507.0,67.0,"November 20, 2022",328.0,paperback,3.0,9.0,56.0,151.0,288.0
9788075940728,2024-12-03 04:19:42,Nájezdník z Pustiny by Tomáš Sekerka,3.54,26.0,5.0,"January 1, 2020",384.0,paperback,2.0,2.0,8.0,8.0,6.0
